base_index	leaf_ordinal	partition_rank	status	partition	objective	source_clauses	weights	support	denominator	W	U	block_maxima	detail
4	102	3	UNRESOLVED	0-1-3-6,2-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	103	3	UNRESOLVED	0-1-3-6,2-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	111	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	112	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	120	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	936	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	937	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	938	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	939	3	UNRESOLVED	0-4-5,1-2-3-6,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	940	3	UNRESOLVED	0-4-5,1-2-3-6,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	948	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	949	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	950	3	UNRESOLVED	0-2-3-6,1-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	951	3	UNRESOLVED	0-2-3-6,1-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	959	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	960	3	UNRESOLVED	0-1-3-6,2-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	961	3	UNRESOLVED	0-1-3-6,2-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	969	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	970	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	978	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	78	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	79	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	80	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	81	3	UNRESOLVED	0-4-5,1-2-3-6,7-8-9,10-11-12	1.0000000000000009			0	0	0	0		no exact deficit at frozen partition rank
3	82	3	UNRESOLVED	0-4-5,1-2-3-6,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	90	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	91	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	92	3	UNRESOLVED	0-2-3-6,1-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	93	3	UNRESOLVED	0-2-3-6,1-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	101	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	102	3	UNRESOLVED	0-1-3-6,2-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	103	3	UNRESOLVED	0-1-3-6,2-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	111	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	112	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	120	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	936	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	937	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	938	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	939	3	UNRESOLVED	0-4-5,1-2-3-6,7-8-9,10-11-12	0.99999999999999833			0	0	0	0		no exact deficit at frozen partition rank
3	940	3	UNRESOLVED	0-4-5,1-2-3-6,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	948	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	949	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	950	3	UNRESOLVED	0-2-3-6,1-4-5,7-8-9,10-11-12	1.0000000000000069			0	0	0	0		no exact deficit at frozen partition rank
3	951	3	UNRESOLVED	0-2-3-6,1-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	959	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	960	3	UNRESOLVED	0-1-3-6,2-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	961	3	UNRESOLVED	0-1-3-6,2-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	969	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	970	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	978	3	UNRESOLVED	0-1-2-6,3-4-5,7-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	78	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	79	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	80	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	81	4	UNRESOLVED	0-4-5,1-2-3-7,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	82	4	UNRESOLVED	0-4-5,1-2-3-7,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	90	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	91	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	92	4	UNRESOLVED	0-2-3-7,1-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	93	4	UNRESOLVED	0-2-3-7,1-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	101	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	102	4	UNRESOLVED	0-1-3-7,2-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	103	4	UNRESOLVED	0-1-3-7,2-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	111	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	112	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	120	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1.0000000000000004			0	0	0	0		no exact deficit at frozen partition rank
4	936	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	937	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	938	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	939	4	UNRESOLVED	0-4-5,1-2-3-7,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	940	4	UNRESOLVED	0-4-5,1-2-3-7,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	948	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	949	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	950	4	UNRESOLVED	0-2-3-7,1-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	951	4	UNRESOLVED	0-2-3-7,1-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	959	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	960	4	UNRESOLVED	0-1-3-7,2-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	961	4	UNRESOLVED	0-1-3-7,2-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	969	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	970	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	978	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1.0000000000000004			0	0	0	0		no exact deficit at frozen partition rank
3	78	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	79	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	80	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	81	4	UNRESOLVED	0-4-5,1-2-3-7,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	82	4	UNRESOLVED	0-4-5,1-2-3-7,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	90	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	91	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	92	4	UNRESOLVED	0-2-3-7,1-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	93	4	UNRESOLVED	0-2-3-7,1-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	101	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	102	4	UNRESOLVED	0-1-3-7,2-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	103	4	UNRESOLVED	0-1-3-7,2-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	111	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	112	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	120	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	936	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	937	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	938	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	939	4	UNRESOLVED	0-4-5,1-2-3-7,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	940	4	UNRESOLVED	0-4-5,1-2-3-7,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	948	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	949	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	950	4	UNRESOLVED	0-2-3-7,1-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	951	4	UNRESOLVED	0-2-3-7,1-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	959	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	960	4	UNRESOLVED	0-1-3-7,2-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	961	4	UNRESOLVED	0-1-3-7,2-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	969	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	970	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	978	4	UNRESOLVED	0-1-2-7,3-4-5,6-8-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	78	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	79	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	80	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	81	5	UNRESOLVED	0-4-5,1-2-3-8,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	82	5	UNRESOLVED	0-4-5,1-2-3-8,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	90	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	91	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	92	5	UNRESOLVED	0-2-3-8,1-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	93	5	UNRESOLVED	0-2-3-8,1-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	101	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	102	5	UNRESOLVED	0-1-3-8,2-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	103	5	UNRESOLVED	0-1-3-8,2-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	111	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	112	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	120	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1.0000000000000384			0	0	0	0		no exact deficit at frozen partition rank
4	936	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	937	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	938	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	939	5	UNRESOLVED	0-4-5,1-2-3-8,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	940	5	UNRESOLVED	0-4-5,1-2-3-8,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	948	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	949	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	950	5	UNRESOLVED	0-2-3-8,1-4-5,6-7-9,10-11-12	0.99999999999999978			0	0	0	0		no exact deficit at frozen partition rank
4	951	5	UNRESOLVED	0-2-3-8,1-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	959	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	960	5	UNRESOLVED	0-1-3-8,2-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	961	5	UNRESOLVED	0-1-3-8,2-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	969	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	970	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	978	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1.0000000000000384			0	0	0	0		no exact deficit at frozen partition rank
3	78	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	79	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	80	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	81	5	UNRESOLVED	0-4-5,1-2-3-8,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	82	5	UNRESOLVED	0-4-5,1-2-3-8,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	90	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	91	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	92	5	UNRESOLVED	0-2-3-8,1-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	93	5	UNRESOLVED	0-2-3-8,1-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	101	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	102	5	UNRESOLVED	0-1-3-8,2-4-5,6-7-9,10-11-12	1.0000000000000002			0	0	0	0		no exact deficit at frozen partition rank
3	103	5	UNRESOLVED	0-1-3-8,2-4-5,6-7-9,10-11-12	1.0000000000000324			0	0	0	0		no exact deficit at frozen partition rank
3	111	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	112	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	120	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	936	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	937	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	938	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	939	5	UNRESOLVED	0-4-5,1-2-3-8,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	940	5	UNRESOLVED	0-4-5,1-2-3-8,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	948	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	949	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	950	5	UNRESOLVED	0-2-3-8,1-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	951	5	UNRESOLVED	0-2-3-8,1-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	959	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	960	5	UNRESOLVED	0-1-3-8,2-4-5,6-7-9,10-11-12	1.0000000000000002			0	0	0	0		no exact deficit at frozen partition rank
3	961	5	UNRESOLVED	0-1-3-8,2-4-5,6-7-9,10-11-12	1.0000000000000324			0	0	0	0		no exact deficit at frozen partition rank
3	969	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	970	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	978	5	UNRESOLVED	0-1-2-8,3-4-5,6-7-9,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	78	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	79	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	80	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	81	6	UNRESOLVED	0-4-5,1-2-3-9,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	82	6	UNRESOLVED	0-4-5,1-2-3-9,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	90	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	91	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	92	6	UNRESOLVED	0-2-3-9,1-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	93	6	UNRESOLVED	0-2-3-9,1-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	101	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	102	6	UNRESOLVED	0-1-3-9,2-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	103	6	UNRESOLVED	0-1-3-9,2-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	111	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1.0000000000002431			0	0	0	0		no exact deficit at frozen partition rank
4	112	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	120	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	936	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	937	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	938	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	939	6	UNRESOLVED	0-4-5,1-2-3-9,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	940	6	UNRESOLVED	0-4-5,1-2-3-9,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	948	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	949	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	950	6	UNRESOLVED	0-2-3-9,1-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	951	6	UNRESOLVED	0-2-3-9,1-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	959	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	960	6	UNRESOLVED	0-1-3-9,2-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	961	6	UNRESOLVED	0-1-3-9,2-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	969	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1.0000000000002431			0	0	0	0		no exact deficit at frozen partition rank
4	970	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
4	978	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	78	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	79	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	80	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	81	6	UNRESOLVED	0-4-5,1-2-3-9,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	82	6	UNRESOLVED	0-4-5,1-2-3-9,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	90	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	91	6	UNRESOLVED	0-1-2-9,3-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
3	92	6	UNRESOLVED	0-2-3-9,1-4-5,6-7-8,10-11-12	1.0000000000000022			0	0	0	0		no exact deficit at frozen partition rank
3	93	6	UNRESOLVED	0-2-3-9,1-4-5,6-7-8,10-11-12	1			0	0	0	0		no exact deficit at frozen partition rank
